customer_no,path
8880,efffddkkkffcc
8881,effffffcc
8882,edddddsddcc
8883,edfffcc
8884,edcc
8885,edddffcc
8886,ekcc
8887,ekcc
8888,edcc
8889,effffffkkkkcc
8890,edkkkkkkscc
8891,efkkkkkkkkcc
8892,escc
8893,efcc
8894,effcc
8895,esddkkscc
8896,edddskcc
8897,edsddddcc
8898,edddddddkcc
8899,esscc
8900,ekkcc
8901,efcc
8902,effkkssdffkcc
8903,edfcc
8904,efkkkcc
8905,ekkcc
8906,efdddddddkkcc
8907,ekkksfsssdddfkffddscc
8908,esscc
8909,edddddddddssskkkkkcc
8910,esssskcc
8911,escc
8912,eddddfffksdcc
8913,efcc
8914,esdddddddskkkcc
8915,eddddddddcc
8916,ekcc
8917,efffskkkkkkcc
8918,effcc
8919,efffcc
8920,efcc
8921,edddddddsddddkkkcc
8922,ekkkdkcc
8923,ekfkkkkkksssffffdfcc
8924,eddddsfssskscc
8925,ekkkkkkkkcc
8926,efffffffffffcc
8927,esssfcc
8928,efcc
8929,essffkkkkkkkffskfcc
8930,effcc
8931,effffffcc
8932,esssdsskcc
8933,effffssskkcc
8934,efffssscc
8935,effffcc
8936,eddddcc
8937,ekcc
8938,eskkcc
8939,esdkkcc
8940,eddkkssssscc
8941,edddddkkcc
8942,efddcc
8943,ekcc
8944,efffdffcc
8945,esskkkcc
8946,effffdssdfffffsssscc
8947,effffffffffdddddsfffffddcc
8948,effkkksssddddkfskksscc
8949,eddcc
8950,efdffffffddsscc
8951,ekkskkkksskkcc
8952,efdcc
8953,edddsdddddddddcc
8954,efffcc
8955,escc
8956,edkkkcc
8957,edddcc
8958,eddddddddddddddddcc
8959,efddcc
8960,effkkdkksskkkcc
8961,eskkkcc
8962,effffdsskkcc
8963,eksksssddkkffdddcc
8964,ekkkkkdcc
8965,efcc
8966,essdddfffcc
8967,esscc
8968,ekfcc
8969,eskkkkffffkkcc
8970,ekkkkcc
8971,efffcc
8972,edcc
8973,effsssdddkkkkcc
8974,effdcc
8975,eddcc
8976,efffffcc
8977,efffcc
8978,eskcc
8979,ekkksddscc
8980,edddfddcc
8981,essdddddcc
8982,effkssscc
8983,ekkkcc
8984,esffffcc
8985,ekkfkfsfddddddddddddcc
8986,esdddddcc
8987,eddddcc
8988,eddsddkkkksskssksdddkcc
8989,ekkcc
8990,effffksdddddddddkffffcc
8991,ekkcc
8992,edddddddsffcc
8993,efcc
8994,esdfcc
8995,escc
8996,esssssdcc
8997,efffffffkkkkkkcc
8998,ekfkkkcc
8999,effkfffkffcc
9000,efcc
9001,effkkskkkffcc
9002,edddddddffdcc
9003,edddddddddcc
9004,eksddfffdddddddddddddddddsddddfffcc
9005,esfffkkkcc
9006,esskkfddfcc
9007,edcc
9008,efkkkkkkcc
9009,eddssffddcc
9010,efkkkdkcc
9011,efdkkfkcc
9012,efffffcc
9013,escc
9014,ekkkkkfdkcc
9015,eddskkcc
9016,ekkdcc
9017,ekkkkkffcc
9018,edddddddddcc
9019,effcc
9020,eddddsdddcc
9021,efcc
9022,edddffcc
9023,edddcc
9024,eskffsffkkkkcc
9025,effffffffffffffsffcc
9026,edddcc
9027,esfffcc
9028,effsskkkcc
9029,ekkkkkcc
9030,esscc
9031,efcc
9032,effffkcc
9033,eddddcc
9034,ekkkkkcc
9035,efsskkkcc
9036,efffkcc
9037,esfcc
9038,efffffddcc
9039,edkcc
9040,escc
9041,efffffcc
9042,effffffddkkkcc
9043,ekkkkkkskkkkfffffffdffcc
9044,escc
9045,efddcc
9046,eskkffcc
9047,effcc
9048,edddcc
9049,esddkskkkkcc
9050,eddcc
9051,esfkkkkkcc
9052,esssssffcc
9053,eskkkkkffcc
9054,ekkfffcc
9055,efdddddddddddkkcc
9056,efddfffcc
9057,efkkkcc
9058,efcc
9059,effcc
9060,esfcc
9061,eskcc
9062,effddddcc
9063,effcc
9064,efffffddkkcc
9065,esssddsfffcc
9066,efcc
9067,efffdddddfkkkkkcc
9068,edddfffffcc
9069,essksfffcc
9070,ekkcc
9071,efffkksskffscc
9072,edkkcc
9073,escc
9074,eddddddfffdkcc
9075,esskkkffffddddfdddcc
9076,edcc
9077,ekkcc
9078,edkcc
9079,edddddcc
9080,eskcc
9081,ekffcc
9082,effddddkkssdkkkcc
9083,edddddddfdkssdddkkksfffffffffffffkcc
9084,eddkkkkkkkcc
9085,esddddddkkcc
9086,escc
9087,esddddddddddddkkkkffcc
9088,ekkkkfscc
9089,escc
9090,edddkskkkfkkffcc
9091,eddcc
9092,efcc
9093,esskcc
9094,efcc
9095,ekdkkkkcc
9096,eddddddcc
9097,ekfkkkfddddddddffddddddddddddddddscc
9098,edkkkffsdddddcc
9099,edddddcc
9100,edddkkssddddddddddddfffcc
9101,efffsscc
9102,effffffdscc
9103,ekkskscc
9104,effdddskksdkkfffffcc
9105,edkcc
9106,efsdddddddkkkksdfffcc
9107,effffffffffdddcc
9108,eddddddfddddcc
9109,ekkkkkscc
9110,esdkcc
9111,eddddkkcc
9112,edddddddcc
9113,eddkkfffdffffffddddfffcc
9114,esscc
9115,esscc
9116,edfcc
9117,eskkskkkksddddfkcc
9118,esddddddddkskfdskkkskkcc
9119,ekkkksskkcc
9120,eddddddcc
9121,effscc
9122,eskffffffffcc
9123,edddddddddffdddkkkkffffffdddfcc
9124,edcc
9125,efcc
9126,esssscc
9127,effffffcc
9128,esscc
9129,essskkkffsffcc
9130,escc
9131,edddddddddddddkcc
9132,effcc
9133,efcc
9134,esdddddddcc
9135,efcc
9136,esddddcc
9137,essssscc
9138,efcc
9139,eddddddcc
9140,effddcc
9141,escc
9142,efcc
9143,efsdkcc
9144,esssdddddddddddsfcc
9145,edddddddddkcc
9146,effdcc
9147,efcc
9148,esffffffsskcc
9149,effskkkkkcc
9150,efcc
9151,eddddcc
9152,edssffffsskcc
9153,effddddddddsfffffffffffkkkkkssdcc
9154,effcc
9155,edddddddfffffffksksddddkkkkkcc
9156,efsssdddddssskcc
9157,effcc
9158,effffkkkscc
9159,eddddcc
9160,esdddddddfcc
9161,esffffscc
9162,efddscc
9163,eddddddddscc
9164,efsddskkcc
9165,efcc
9166,eddkscc
9167,edddsskcc
9168,effdddddddsssddddcc
9169,ekkkkkkcc
9170,edsfcc
9171,eddddddddddddkkkfcc
9172,ekkkkcc
9173,eddddcc
9174,escc
9175,ekkdkdkdsdkkscc
9176,esskkkkcc
9177,efddcc
9178,eksssdddskkkkkcc
9179,eddddssssddffcc
9180,effffcc
9181,efcc
9182,eskkkscc
9183,edddddddddfcc
9184,efffcc
9185,edddcc
9186,ekcc
9187,efcc
9188,efffffkcc
9189,efdcc
9190,esdddfffffcc
9191,edcc
9192,efffcc
9193,effffcc
9194,ekfffskffdcc
9195,efffsscc
9196,ekkkcc
9197,efcc
9198,esddddddsdcc
9199,eddddcc
9200,efcc
9201,eksdcc
9202,edfcc
9203,essskkkkcc
9204,efdkscc
9205,efffdddcc
9206,esddddddddddkkkcc
9207,effffddkkkkkkcc
9208,edddkcc
9209,esdddcc
9210,escc
9211,effcc
9212,edkkkkcc
9213,efsfffffcc
9214,effffffdkkkcc
9215,effcc
9216,efffffffcc
9217,ekkkcc
9218,effffffcc
9219,ekskkfcc
9220,eskkkkkkkkcc
9221,ekkkddsfkkkkcc
9222,eddddddddddffffcc
9223,edddffcc
9224,edddffkffcc
9225,effffcc
9226,eddddcc
9227,escc
9228,efcc
9229,ekkkkkffffffffffffffffcc
9230,efcc
9231,esscc
9232,effcc
9233,esssfffdddddkkkkkkkcc
9234,ekkcc
9235,esssddkcc
9236,edddksdddssfffffcc
9237,esdddddddfffcc
9238,effssdddddddddddddsffkkkskkkfsfdsfffffffffffddddddcc
9239,edfffffkssddddddsddddddcc
9240,efdddcc
9241,edscc
9242,edkkcc
9243,escc
9244,edkkcc
9245,efffcc
9246,efdkksffffdddkkkkkksffsddddkkkkkkkfkkkkfcc
9247,ekkkkcc
9248,efffffcc
9249,efscc
9250,edddcc
9251,edddkkskcc
9252,efffffffcc
9253,edcc
9254,edcc
9255,ekcc
9256,ekkkkkksssscc
9257,efcc
9258,eddcc
9259,edddkkksskcc
9260,ekkcc
9261,effkssffcc
9262,effcc
9263,efcc
9264,eksskkkkcc
9265,efskcc
9266,eddcc
9267,ekkfcc
9268,efffffffffkcc
9269,eddsdddddddddsskcc
9270,efffffffcc
9271,effcc
9272,ekkcc
9273,eddcc
9274,escc
9275,ekkkkkkcc
9276,edddfddddddcc
9277,ekcc
9278,effsssffffffdddcc
9279,ekcc
9280,edddddsdcc
9281,ekkkkksdddcc
9282,efffcc
9283,effffffddddddddddfffcc
9284,ekcc
9285,edkkkksdddddddkkcc
9286,edcc
9287,esfsscc
9288,efcc
9289,escc
9290,edkcc
9291,efcc
9292,eddddddkkffffcc
9293,ekffffcc
9294,ekkkskcc
9295,effcc
9296,efffffffdddddddfffffcc
9297,eksssdddfcc
9298,ekdcc
9299,effffkkfcc
9300,ekcc
9301,efsssdddkkkkkcc
9302,effffdddddddddffkkkkkcc
9303,edcc
9304,ekkkcc
9305,efcc
9306,edddsdddssscc
9307,esscc
9308,edkkkkkkcc
9309,effcc
9310,efffcc
9311,ekkkkfcc
9312,efcc
9313,eddddddddddcc
9314,efffffffcc
9315,effkcc
9316,efssscc
9317,eddssdddddkkffcc
9318,efffffdddkskfffcc
9319,efcc
9320,eddddddddcc
9321,esdcc
9322,effcc
9323,efscc
9324,ekkdcc
9325,efscc
9326,edddddscc
9327,essscc
9328,esdddcc
9329,essddddcc
9330,efffdcc
9331,effdddcc
9332,edddcc
9333,essdddssssdfcc
9334,edddcc
9335,efcc
9336,edkkkcc
9337,ekkkfcc
9338,effkkkkcc
9339,esfkkkkfkcc
9340,efffdcc
9341,escc
9342,eddddddfddddcc
9343,efffcc
9344,eddddkkkssfcc
9345,efscc
9346,edsskkkkffdddssddcc
9347,esssfffcc
9348,eddkkkssddddcc
9349,efddddddddddcc
9350,edddfffffkcc
9351,eddddkkkkcc
9352,edddkcc
9353,eskkkkcc
9354,eddddddfkkkffffcc
9355,ekcc
9356,eddddddcc
9357,ekkkcc
9358,eskcc
9359,edfffdffscc
9360,edddfffcc
9361,esssscc
9362,ekscc
9363,ekcc
9364,efddddffsssscc
9365,edkkkffffcc
9366,effcc
9367,eddddkkkkkcc
9368,ekskkkkkskkkkkkcc
9369,essfcc
9370,efkcc
9371,escc
9372,essdfffsskkkkkkkkksdkkkcc
9373,efdddcc
9374,ekcc
9375,esffffkkkcc
9376,essssfffkkkkcc
9377,efcc
9378,eddddddddcc
9379,edcc
9380,effffffffddddsddffffffcc
9381,effcc
9382,efdddddddddddsssdddfddddddddddcc
9383,ekffkdcc
9384,efffksfcc
9385,efffdddddddkkkkkkkkcc
9386,efcc
9387,ekkffsssfcc
9388,effffskkkcc
9389,escc
9390,effkffskkkkcc
9391,eddkkkkcc
9392,efffskkkcc
9393,edssfcc
9394,escc
9395,ekkcc
9396,efssfcc
9397,efffcc
9398,eddddkscc
9399,eddddddskkkkkkkkkksscc
9400,ekkkkcc
9401,efffcc
9402,escc
9403,ekfcc
9404,essddddddffssscc
9405,efffdfdddddcc
9406,edfffkkcc
9407,efddddkffskkkkkkkkkkkkcc
9408,essdfffffffdddcc
9409,ekkkkkcc
9410,effcc
9411,ekcc
9412,efcc
9413,effcc
9414,edcc
9415,edkffffffffcc
9416,ekkkcc
9417,edcc
9418,efdddddddkkksffdddcc
9419,esscc
9420,effddsffffffddddscc
9421,efffffdfkksssssssssssscc
9422,edddcc
9423,edddkcc
9424,ekcc
9425,ekkcc
9426,eddskfdddddcc
9427,edkkkkcc
9428,eddcc
9429,eddddddsfskkskkkcc
9430,ekfffkcc
9431,efcc
9432,efcc
9433,efskkcc
9434,esffffffcc
9435,essddsssssssskkscc
9436,esddddddddddfdcc
9437,eddcc
9438,eskkcc
9439,efsdcc
9440,esssdcc
9441,edcc
9442,effcc
9443,efcc
9444,essskcc
9445,effcc
9446,effcc
9447,eskkkkkkcc
9448,ekkkfsssssscc
9449,efffcc
9450,ekkkcc
9451,escc
9452,edksssssskcc
9453,edddddcc
9454,eskcc
9455,efcc
9456,edsdddddsssdcc
9457,ekkkkkkkkkkkkkkkkcc
9458,eddkfddddsfcc
9459,efkkcc
9460,esfffcc
9461,ekkkfcc
9462,effdddddddddkcc
9463,efdddkkcc
9464,eskksskssdfffcc
9465,efffcc
9466,edddkcc
9467,escc
9468,efffffkcc
9469,ekkfffddddddddddfcc
9470,essdcc
9471,ekkcc
9472,efddddssksddfkkkkcc
9473,efddfffcc
9474,ekkkkkdkkkkcc
9475,ekkkkcc
9476,ekcc
9477,edsskkskcc
9478,eddkkdfcc
9479,ekkcc
9480,eddfffcc
9481,ekcc
9482,effcc
9483,edfdfffcc
9484,effddkcc
9485,ekcc
9486,efcc
9487,edddcc
9488,eddcc
9489,essdcc
9490,escc
9491,eddskkcc
9492,efffcc
9493,ekkkcc
9494,edkkkkkkfffddkfkkfscc
9495,edkcc
9496,eddddddddkkkfffdcc
9497,efffffdddddddcc
9498,effcc
9499,edddddcc
9500,edssssffffcc
9501,effcc
9502,efcc
9503,eddkcc
9504,efcc
9505,efdcc
9506,eddcc
9507,eddcc
9508,eddcc
9509,ecc
9510,ecc
